station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1015,2014-05-01 00:00:00,96.0,166.8,52.6,0.7,127.1,16.0,0.0,18.0,755.9,71.0,2.0,23.0
1015,2014-05-01 01:00:00,110.0,147.0,50.0,0.7,108.0,15.0,0.0,18.0,755.9,71.0,2.0,23.0
1015,2014-05-01 02:00:00,117.0,182.0,54.0,0.7,97.0,15.0,0.0,18.0,755.9,71.0,2.0,23.0
1015,2014-05-01 03:00:00,123.0,174.0,40.0,0.7,100.0,21.0,0.0,18.0,755.9,71.0,2.0,23.0
1015,2014-05-01 04:00:00,134.0,174.0,46.0,0.8,78.0,19.0,0.0,18.0,755.9,71.0,2.0,23.0
1015,2014-05-01 05:00:00,138.0,175.0,50.0,0.8,63.0,16.0,0.0,16.8,755.8,78.0,1.0,13.0
1015,2014-05-01 06:00:00,138.0,177.0,63.0,0.9,39.0,13.0,0.0,16.8,755.8,78.0,1.0,13.0
1015,2014-05-01 07:00:00,152.0,195.0,66.0,0.9,36.0,15.0,0.0,16.8,755.8,78.0,1.0,13.0
1015,2014-05-01 08:00:00,160.0,211.0,64.0,0.9,45.0,23.0,0.0,19.0,756.9,72.0,2.0,23.0
1015,2014-05-01 09:00:00,170.0,214.0,63.0,1.0,63.0,29.0,0.0,19.0,756.9,72.0,2.0,23.0
1015,2014-05-01 10:00:00,175.0,238.0,56.0,1.0,95.0,34.0,0.0,19.0,756.9,72.0,2.0,23.0
1015,2014-05-01 11:00:00,178.0,215.0,52.0,0.9,121.0,37.0,0.0,24.5,756.1,57.0,4.0,23.0
1015,2014-05-01 12:00:00,171.0,207.0,34.0,0.9,167.0,41.0,0.0,24.5,756.1,57.0,4.0,23.0
1015,2014-05-01 13:00:00,163.0,178.0,28.0,1.0,184.0,41.0,0.0,24.5,756.1,57.0,4.0,23.0
1015,2014-05-01 14:00:00,157.0,175.0,28.0,0.9,199.0,40.0,0.0,26.7,753.9,44.0,5.0,3.0
1015,2014-05-01 15:00:00,189.0,203.0,28.0,0.9,207.0,40.0,0.0,26.7,753.9,44.0,5.0,3.0
1015,2014-05-01 16:00:00,192.0,196.0,31.0,1.1,210.0,46.0,0.0,26.7,753.9,44.0,5.0,3.0
1015,2014-05-01 17:00:00,176.0,204.0,34.0,0.9,209.0,35.0,0.0,26.6,753.8,48.0,3.0,2.0
1015,2014-05-01 18:00:00,143.0,204.0,44.0,0.4,90.0,12.0,0.0,26.6,753.8,48.0,3.0,2.0
1015,2014-05-01 19:00:00,91.0,204.0,54.0,0.5,34.0,3.0,0.0,26.6,753.8,48.0,3.0,2.0
1015,2014-05-01 20:00:00,112.0,121.0,29.0,0.2,66.0,4.0,0.0,19.1,756.7,32.0,6.0,4.0
1015,2014-05-01 21:00:00,52.0,124.0,26.0,0.1,67.0,2.0,0.0,19.1,756.7,32.0,6.0,4.0
1015,2014-05-01 22:00:00,42.0,84.0,23.0,0.1,69.0,2.0,0.0,19.1,756.7,32.0,6.0,4.0
1015,2014-05-01 23:00:00,60.0,84.0,22.0,0.1,69.0,2.0,0.0,15.1,759.2,42.0,5.0,4.0
