station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1018,2014-05-01 00:00:00,112.0,168.5,61.2,0.8,91.6,11.3,0.0,18.0,755.9,71.0,2.0,23.0
1018,2014-05-01 01:00:00,106.0,159.2,43.9,0.7,101.9,9.6,0.0,18.0,755.9,71.0,2.0,23.0
1018,2014-05-01 02:00:00,118.0,182.1,42.3,0.7,79.4,9.1,0.0,18.0,755.9,71.0,2.0,23.0
1018,2014-05-01 03:00:00,126.0,175.0,34.6,0.7,70.6,7.8,0.0,18.0,755.9,71.0,2.0,23.0
1018,2014-05-01 04:00:00,132.0,165.9,36.5,0.8,56.9,7.7,0.0,18.0,755.9,71.0,2.0,23.0
1018,2014-05-01 05:00:00,143.0,170.5,39.7,0.8,42.6,7.2,0.0,16.8,755.8,78.0,1.0,13.0
1018,2014-05-01 06:00:00,147.0,180.2,44.3,0.8,31.5,7.4,0.0,16.8,755.8,78.0,1.0,13.0
1018,2014-05-01 07:00:00,162.0,196.9,44.5,0.9,16.6,6.9,0.0,16.8,755.8,78.0,1.0,13.0
1018,2014-05-01 08:00:00,171.0,213.9,42.3,0.9,22.4,9.5,0.0,19.0,756.9,72.0,2.0,23.0
1018,2014-05-01 09:00:00,180.0,221.1,38.7,0.9,34.8,15.2,0.0,19.0,756.9,72.0,2.0,23.0
1018,2014-05-01 10:00:00,184.0,227.3,36.3,1.0,50.4,21.5,0.0,19.0,756.9,72.0,2.0,23.0
1018,2014-05-01 11:00:00,164.0,208.7,29.9,0.9,83.5,29.5,0.0,24.5,756.1,57.0,4.0,23.0
1018,2014-05-01 12:00:00,142.0,178.3,23.1,0.8,120.4,26.7,0.0,24.5,756.1,57.0,4.0,23.0
1018,2014-05-01 13:00:00,151.0,188.2,18.8,0.8,145.9,25.9,0.0,24.5,756.1,57.0,4.0,23.0
1018,2014-05-01 14:00:00,170.0,202.9,17.8,0.9,160.1,27.4,0.0,26.7,753.9,44.0,5.0,3.0
1018,2014-05-01 15:00:00,142.0,146.7,21.4,0.8,169.8,24.9,0.0,26.7,753.9,44.0,5.0,3.0
1018,2014-05-01 16:00:00,132.0,154.5,15.7,0.8,199.7,23.1,0.0,26.7,753.9,44.0,5.0,3.0
1018,2014-05-01 17:00:00,133.0,155.6,18.5,0.9,205.5,22.2,0.0,26.6,753.8,48.0,3.0,2.0
1018,2014-05-01 18:00:00,129.0,167.8,18.0,0.8,201.1,18.2,0.0,26.6,753.8,48.0,3.0,2.0
1018,2014-05-01 19:00:00,116.0,146.6,22.3,0.8,173.9,16.5,0.0,26.6,753.8,48.0,3.0,2.0
1018,2014-05-01 20:00:00,116.0,234.1,24.5,0.5,76.5,6.1,0.0,19.1,756.7,32.0,6.0,4.0
1018,2014-05-01 21:00:00,91.0,185.4,24.1,0.5,63.0,4.4,0.0,19.1,756.7,32.0,6.0,4.0
1018,2014-05-01 22:00:00,78.0,246.5,16.0,0.4,72.7,2.8,0.0,19.1,756.7,32.0,6.0,4.0
1018,2014-05-01 23:00:00,55.0,175.3,12.9,0.4,74.3,2.0,0.0,15.1,759.2,42.0,5.0,4.0
1018,2014-05-02 00:00:00,47.0,138.2,16.1,0.4,62.7,2.0,0.0,15.1,759.2,42.0,5.0,4.0
1018,2014-05-02 01:00:00,43.0,138.2,16.1,0.4,60.9,2.4,0.0,15.1,759.2,42.0,5.0,4.0
1018,2014-05-02 02:00:00,39.0,58.3,12.6,0.3,66.1,3.0,0.0,13.7,759.4,38.0,4.0,24.0
1018,2014-05-02 03:00:00,37.0,52.3,11.6,0.3,66.0,2.9,0.0,13.7,759.4,38.0,4.0,24.0
1018,2014-05-02 04:00:00,37.0,52.3,11.6,0.3,66.0,2.9,0.0,13.7,759.4,38.0,4.0,24.0
1018,2014-05-02 05:00:00,37.0,52.3,11.6,0.3,66.0,2.9,0.0,13.5,760.3,35.0,4.0,24.0
1018,2014-05-02 06:00:00,37.0,52.3,11.6,0.3,66.0,2.9,0.0,13.5,760.3,35.0,4.0,24.0
1018,2014-05-02 07:00:00,37.0,52.3,11.6,0.3,66.0,2.9,0.0,13.5,760.3,35.0,4.0,24.0
1018,2014-05-02 08:00:00,37.0,52.3,11.3,0.2,2.0,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1018,2014-05-02 09:00:00,37.0,52.3,11.9,0.2,35.6,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1018,2014-05-02 10:00:00,37.0,52.3,10.7,0.2,86.7,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1018,2014-05-02 11:00:00,37.0,52.3,9.6,0.2,91.7,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1018,2014-05-02 12:00:00,37.0,52.3,11.2,0.2,93.8,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1018,2014-05-02 13:00:00,37.0,52.3,11.1,0.2,98.6,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1018,2014-05-02 14:00:00,37.0,52.3,9.3,0.2,104.5,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1018,2014-05-02 15:00:00,37.0,52.3,9.2,0.1,107.6,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1018,2014-05-02 16:00:00,37.0,52.3,9.3,0.2,111.5,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1018,2014-05-02 17:00:00,37.0,52.3,13.3,0.2,102.6,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1018,2014-05-02 18:00:00,37.0,52.3,10.9,0.1,103.5,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1018,2014-05-02 19:00:00,37.0,52.3,13.1,0.2,95.2,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1018,2014-05-02 20:00:00,37.0,52.3,14.6,0.2,88.1,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1018,2014-05-02 21:00:00,37.0,52.3,23.8,0.2,72.4,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1018,2014-05-02 22:00:00,37.0,52.3,49.4,0.3,39.4,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1018,2014-05-02 23:00:00,37.0,52.3,73.1,0.3,9.1,2.0,0.0,13.3,763.6,49.0,1.0,2.0
1018,2014-05-03 00:00:00,37.0,52.3,85.5,0.4,2.0,2.0,0.0,13.3,763.6,49.0,1.0,2.0
1018,2014-05-03 01:00:00,37.0,52.3,85.4,0.5,2.0,2.0,0.0,13.3,763.6,49.0,1.0,2.0
1018,2014-05-03 02:00:00,37.0,52.3,74.7,0.5,2.0,3.3,0.0,11.4,762.6,56.0,2.0,23.0
1018,2014-05-03 03:00:00,37.0,52.3,65.2,0.4,2.0,3.3,0.0,11.4,762.6,56.0,2.0,23.0
1018,2014-05-03 04:00:00,41.0,87.3,67.9,0.4,2.0,3.3,0.0,11.4,762.6,56.0,2.0,23.0
1018,2014-05-03 05:00:00,41.0,83.6,65.9,0.4,2.0,4.7,0.0,11.1,761.1,53.0,1.0,23.0
1018,2014-05-03 06:00:00,44.0,84.0,65.9,0.4,7.9,10.6,0.0,11.1,761.1,53.0,1.0,23.0
1018,2014-05-03 07:00:00,53.0,98.1,58.8,0.5,9.5,11.1,0.0,11.1,761.1,53.0,1.0,23.0
1018,2014-05-03 08:00:00,62.0,101.7,52.7,0.5,16.4,16.4,0.0,15.8,760.3,37.0,4.0,23.0
1018,2014-05-03 09:00:00,77.0,106.1,45.9,0.5,30.0,20.3,0.0,15.8,760.3,37.0,4.0,23.0
1018,2014-05-03 10:00:00,66.0,107.8,31.5,0.5,54.2,21.7,0.0,15.8,760.3,37.0,4.0,23.0
1018,2014-05-03 11:00:00,84.0,121.1,33.0,0.6,61.2,26.2,0.0,21.7,757.3,27.0,5.0,3.0
1018,2014-05-03 12:00:00,91.0,113.6,29.9,0.6,77.0,29.4,0.0,21.7,757.3,27.0,5.0,3.0
1018,2014-05-03 13:00:00,83.0,91.2,24.8,0.5,96.0,21.9,0.0,21.7,757.3,27.0,5.0,3.0
1018,2014-05-03 14:00:00,76.0,133.5,19.2,0.4,117.0,15.8,0.0,21.6,756.5,24.0,6.0,23.0
1018,2014-05-03 15:00:00,69.0,194.5,22.5,0.4,112.7,17.6,0.0,21.6,756.5,24.0,6.0,23.0
1018,2014-05-03 16:00:00,45.0,161.1,15.3,0.3,119.6,6.9,0.0,21.6,756.5,24.0,6.0,23.0
1018,2014-05-03 17:00:00,40.0,87.2,20.0,0.4,106.8,8.0,0.0,22.0,756.4,12.0,4.0,24.0
1018,2014-05-03 18:00:00,47.0,98.5,14.4,0.3,105.1,5.3,0.0,22.0,756.4,12.0,4.0,24.0
1018,2014-05-03 19:00:00,87.0,240.8,12.1,0.2,103.9,2.1,0.0,22.0,756.4,12.0,4.0,24.0
1018,2014-05-03 20:00:00,130.0,505.0,9.6,0.2,96.8,2.0,0.0,17.1,760.5,16.0,9.0,24.0
1018,2014-05-03 21:00:00,100.0,490.8,10.3,0.2,93.9,2.0,0.0,17.1,760.5,16.0,9.0,24.0
1018,2014-05-03 22:00:00,64.0,282.0,10.8,0.2,89.7,2.0,0.0,17.1,760.5,16.0,9.0,24.0
1018,2014-05-03 23:00:00,41.0,133.2,11.0,0.3,89.5,2.5,0.0,13.2,763.3,23.0,5.0,24.0
1018,2014-05-04 00:00:00,48.0,133.8,10.5,0.3,91.9,2.0,0.0,13.2,763.3,23.0,5.0,24.0
1018,2014-05-04 01:00:00,48.0,101.1,11.1,0.3,86.6,2.0,0.0,13.2,763.3,23.0,5.0,24.0
1018,2014-05-04 02:00:00,40.0,83.1,10.8,0.3,84.5,2.0,0.0,11.4,763.5,27.0,4.0,24.0
1018,2014-05-04 03:00:00,46.0,59.6,11.7,0.3,81.1,2.2,0.0,11.4,763.5,27.0,4.0,24.0
1018,2014-05-04 04:00:00,55.0,59.6,11.6,0.3,81.6,2.0,0.0,11.4,763.5,27.0,4.0,24.0
1018,2014-05-04 05:00:00,30.0,40.6,13.4,0.3,80.2,2.0,0.0,9.8,763.6,28.0,3.0,24.0
1018,2014-05-04 06:00:00,36.0,47.4,17.8,0.3,73.0,2.8,0.0,9.8,763.6,28.0,3.0,24.0
1018,2014-05-04 07:00:00,34.0,48.5,23.6,0.3,63.3,2.3,0.0,9.8,763.6,28.0,3.0,24.0
1018,2014-05-04 08:00:00,36.0,45.6,29.0,0.4,58.7,2.0,0.0,13.0,763.3,18.0,3.0,24.0
1018,2014-05-04 09:00:00,46.0,45.6,16.6,0.3,76.5,2.0,0.0,13.0,763.3,18.0,3.0,24.0
1018,2014-05-04 10:00:00,25.0,51.0,14.0,0.3,81.3,2.0,0.0,13.0,763.3,18.0,3.0,24.0
1018,2014-05-04 11:00:00,45.0,63.4,12.2,0.3,86.5,2.0,0.0,16.1,763.0,8.0,9.0,24.0
1018,2014-05-04 12:00:00,64.0,186.7,8.1,0.2,97.5,2.0,0.0,16.1,763.0,8.0,9.0,24.0
1018,2014-05-04 13:00:00,54.0,161.9,7.1,0.2,98.6,2.0,0.0,16.1,763.0,8.0,9.0,24.0
1018,2014-05-04 14:00:00,31.0,74.1,7.1,0.2,98.7,2.0,0.0,17.8,762.9,8.0,8.0,4.0
1018,2014-05-04 15:00:00,21.0,122.2,6.9,0.2,98.3,2.0,0.0,17.8,762.9,8.0,8.0,4.0
1018,2014-05-04 16:00:00,29.0,72.9,7.4,0.2,97.1,2.0,0.0,17.8,762.9,8.0,8.0,4.0
1018,2014-05-04 17:00:00,16.0,50.5,6.7,0.2,96.9,2.0,0.0,17.2,763.0,10.0,4.0,24.0
1018,2014-05-04 18:00:00,28.0,43.0,8.7,0.2,93.6,2.0,0.0,17.2,763.0,10.0,4.0,24.0
1018,2014-05-04 19:00:00,22.0,48.1,10.4,0.2,91.4,2.0,0.0,17.2,763.0,10.0,4.0,24.0
1018,2014-05-04 20:00:00,22.0,43.9,13.3,0.3,87.5,2.0,0.0,14.7,763.9,15.0,2.0,24.0
1018,2014-05-04 21:00:00,20.0,44.3,19.6,0.3,78.8,2.0,0.0,14.7,763.9,15.0,2.0,24.0
1018,2014-05-04 22:00:00,30.0,50.7,32.3,0.4,60.8,2.0,0.0,14.7,763.9,15.0,2.0,24.0
1018,2014-05-04 23:00:00,31.0,75.0,66.3,0.6,19.3,2.0,0.0,10.4,764.4,33.0,1.0,13.0
1018,2014-05-05 00:00:00,53.0,112.8,84.2,0.8,2.2,2.9,0.0,10.4,764.4,33.0,1.0,13.0
1018,2014-05-05 01:00:00,58.0,115.6,85.6,1.0,2.0,8.7,0.0,10.4,764.4,33.0,1.0,13.0
1018,2014-05-05 02:00:00,55.0,101.4,80.8,1.0,2.0,4.7,0.0,6.9,763.6,49.0,0.0,0.0
1018,2014-05-05 03:00:00,58.0,108.5,84.3,0.8,2.0,5.8,0.0,6.9,763.6,49.0,0.0,0.0
1018,2014-05-05 04:00:00,84.0,114.7,82.3,0.9,2.0,5.1,0.0,6.9,763.6,49.0,0.0,0.0
1018,2014-05-05 05:00:00,64.0,102.1,86.2,0.8,2.0,5.3,0.0,9.3,764.0,33.0,3.0,14.0
1018,2014-05-05 06:00:00,38.0,88.8,84.1,0.6,2.0,4.0,0.0,9.3,764.0,33.0,3.0,14.0
1018,2014-05-05 07:00:00,35.0,79.3,71.1,0.5,2.0,2.7,0.0,9.3,764.0,33.0,3.0,14.0
1018,2014-05-05 08:00:00,44.0,52.5,47.7,0.4,29.7,2.3,0.0,14.1,765.4,13.0,5.0,4.0
1018,2014-05-05 09:00:00,71.0,52.5,28.9,0.3,59.1,2.0,0.0,14.1,765.4,13.0,5.0,4.0
1018,2014-05-05 10:00:00,43.0,52.5,17.2,0.3,77.7,2.0,0.0,14.1,765.4,13.0,5.0,4.0
1018,2014-05-05 11:00:00,43.0,52.5,13.5,0.3,84.9,2.0,0.0,17.2,764.8,11.0,3.0,14.0
1018,2014-05-05 12:00:00,22.0,22.9,13.0,0.3,90.8,2.0,0.0,17.2,764.8,11.0,3.0,14.0
1018,2014-05-05 13:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,17.2,764.8,11.0,3.0,14.0
1018,2014-05-05 14:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,19.5,762.5,13.0,2.0,23.0
1018,2014-05-05 15:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,19.5,762.5,13.0,2.0,23.0
1018,2014-05-05 16:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,19.5,762.5,13.0,2.0,23.0
1018,2014-05-05 17:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,20.4,760.9,14.0,3.0,23.0
1018,2014-05-05 18:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,20.4,760.9,14.0,3.0,23.0
1018,2014-05-05 19:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,20.4,760.9,14.0,3.0,23.0
1018,2014-05-05 20:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,16.9,761.4,20.0,1.0,3.0
1018,2014-05-05 21:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,16.9,761.4,20.0,1.0,3.0
1018,2014-05-05 22:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,16.9,761.4,20.0,1.0,3.0
1018,2014-05-05 23:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,14.0,761.4,28.0,3.0,23.0
1018,2014-05-06 00:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,14.0,761.4,28.0,3.0,23.0
1018,2014-05-06 01:00:00,22.0,22.9,11.6,0.3,98.0,2.0,0.0,14.0,761.4,28.0,3.0,23.0
