station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1023,2014-05-01 00:00:00,95.0,166.3,95.4,0.9,63.7,13.4,0.0,18.0,755.9,71.0,2.0,23.0
1023,2014-05-01 01:00:00,116.0,191.0,104.0,1.2,25.0,11.0,0.0,18.0,755.9,71.0,2.0,23.0
1023,2014-05-01 02:00:00,118.0,198.0,58.0,0.7,30.0,11.0,0.0,18.0,755.9,71.0,2.0,23.0
1023,2014-05-01 03:00:00,120.0,197.0,57.0,0.7,29.0,5.0,0.0,18.0,755.9,71.0,2.0,23.0
1023,2014-05-01 04:00:00,126.0,195.0,84.0,0.7,8.0,4.0,0.0,18.0,755.9,71.0,2.0,23.0
1023,2014-05-01 05:00:00,136.0,181.0,84.0,0.4,12.0,3.0,0.0,16.8,755.8,78.0,1.0,13.0
1023,2014-05-01 06:00:00,136.0,193.0,81.0,1.0,14.0,7.0,0.0,16.8,755.8,78.0,1.0,13.0
1023,2014-05-01 07:00:00,152.0,218.0,78.0,1.2,20.0,14.0,0.0,16.8,755.8,78.0,1.0,13.0
1023,2014-05-01 08:00:00,170.0,280.0,76.0,1.3,34.0,26.0,0.0,19.0,756.9,72.0,2.0,23.0
1023,2014-05-01 09:00:00,188.0,302.0,59.0,1.3,65.0,31.0,0.0,19.0,756.9,72.0,2.0,23.0
1023,2014-05-01 10:00:00,190.0,263.0,46.0,1.2,100.0,31.0,0.0,19.0,756.9,72.0,2.0,23.0
1023,2014-05-01 11:00:00,184.0,245.0,45.0,1.1,127.0,31.0,0.0,24.5,756.1,57.0,4.0,23.0
1023,2014-05-01 12:00:00,165.0,202.0,35.0,1.0,163.0,31.0,0.0,24.5,756.1,57.0,4.0,23.0
1023,2014-05-01 13:00:00,153.0,225.0,28.0,1.0,194.0,26.0,0.0,24.5,756.1,57.0,4.0,23.0
1023,2014-05-01 14:00:00,152.0,165.0,23.0,1.0,216.0,26.0,0.0,26.7,753.9,44.0,5.0,3.0
1023,2014-05-01 15:00:00,138.0,165.0,22.0,0.9,228.0,26.0,0.0,26.7,753.9,44.0,5.0,3.0
1023,2014-05-01 16:00:00,123.0,152.0,20.0,0.9,232.0,24.0,0.0,26.7,753.9,44.0,5.0,3.0
1023,2014-05-01 17:00:00,119.0,127.0,27.0,1.0,216.0,23.0,0.0,26.6,753.8,48.0,3.0,2.0
1023,2014-05-01 18:00:00,88.0,243.0,31.0,0.7,91.0,10.0,0.0,26.6,753.8,48.0,3.0,2.0
1023,2014-05-01 19:00:00,72.0,195.0,43.0,0.7,56.0,6.0,0.0,26.6,753.8,48.0,3.0,2.0
1023,2014-05-01 20:00:00,74.0,195.0,51.0,0.8,42.0,5.0,0.0,19.1,756.7,32.0,6.0,4.0
1023,2014-05-01 21:00:00,62.0,195.0,24.0,0.5,65.0,4.0,0.0,19.1,756.7,32.0,6.0,4.0
1023,2014-05-01 22:00:00,48.0,108.0,13.0,0.4,74.0,2.0,0.0,19.1,756.7,32.0,6.0,4.0
1023,2014-05-01 23:00:00,40.0,97.0,12.0,0.3,74.0,2.0,0.0,15.1,759.2,42.0,5.0,4.0
1023,2014-05-02 00:00:00,40.0,74.0,12.0,0.3,73.0,2.0,0.0,15.1,759.2,42.0,5.0,4.0
1023,2014-05-02 01:00:00,35.0,74.0,8.0,0.3,73.0,2.0,0.0,15.1,759.2,42.0,5.0,4.0
1023,2014-05-02 02:00:00,30.0,74.0,8.0,0.2,74.0,2.0,0.0,13.7,759.4,38.0,4.0,24.0
1023,2014-05-02 03:00:00,23.0,74.0,9.0,0.2,75.0,2.0,0.0,13.7,759.4,38.0,4.0,24.0
1023,2014-05-02 04:00:00,22.0,74.0,8.0,0.2,77.0,2.0,0.0,13.7,759.4,38.0,4.0,24.0
1023,2014-05-02 05:00:00,21.0,74.0,8.1,0.2,77.1,2.0,0.0,13.5,760.3,35.0,4.0,24.0
1023,2014-05-02 06:00:00,19.0,74.0,11.0,0.2,83.0,2.0,0.0,13.5,760.3,35.0,4.0,24.0
1023,2014-05-02 07:00:00,13.0,20.0,14.0,0.2,87.0,2.0,0.0,13.5,760.3,35.0,4.0,24.0
1023,2014-05-02 08:00:00,14.0,18.0,15.0,0.2,83.0,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1023,2014-05-02 09:00:00,25.0,30.0,13.0,0.2,79.0,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1023,2014-05-02 10:00:00,22.0,28.0,10.0,0.2,85.0,2.0,0.0,14.4,762.2,24.0,8.0,4.0
1023,2014-05-02 11:00:00,24.0,34.0,9.0,0.2,94.0,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1023,2014-05-02 12:00:00,23.0,34.0,9.1,0.2,94.0,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1023,2014-05-02 13:00:00,16.0,34.0,8.8,0.2,100.6,2.0,0.0,18.6,763.6,14.0,4.0,24.0
1023,2014-05-02 14:00:00,20.0,36.0,12.0,0.3,107.0,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1023,2014-05-02 15:00:00,19.0,36.0,11.8,0.3,106.9,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1023,2014-05-02 16:00:00,22.0,36.0,12.6,0.4,106.9,2.0,0.0,21.8,761.6,11.0,2.0,3.0
1023,2014-05-02 17:00:00,15.0,106.0,16.0,0.2,93.0,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1023,2014-05-02 18:00:00,18.0,157.0,16.0,0.2,89.0,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1023,2014-05-02 19:00:00,11.0,63.0,23.0,0.2,81.0,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1023,2014-05-02 20:00:00,10.0,39.0,19.0,0.2,84.0,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1023,2014-05-02 21:00:00,14.0,51.0,34.0,0.3,61.0,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1023,2014-05-02 22:00:00,13.0,27.0,75.0,0.3,23.0,3.0,0.0,15.7,763.7,38.0,1.0,14.0
1023,2014-05-02 23:00:00,16.0,48.0,102.0,0.4,2.0,5.0,0.0,13.3,763.6,49.0,1.0,2.0
1023,2014-05-03 00:00:00,17.0,63.0,98.0,0.4,2.0,4.0,0.0,13.3,763.6,49.0,1.0,2.0
1023,2014-05-03 01:00:00,24.0,104.0,90.0,0.5,2.0,3.0,0.0,13.3,763.6,49.0,1.0,2.0
1023,2014-05-03 02:00:00,22.0,40.0,65.0,0.4,8.0,2.0,0.0,11.4,762.6,56.0,2.0,23.0
1023,2014-05-03 03:00:00,39.0,70.0,69.0,0.5,2.0,2.0,0.0,11.4,762.6,56.0,2.0,23.0
