station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1025,2014-05-01 00:00:00,116.0,234.4,127.2,1.3,20.5,6.1,0.0,18.0,755.9,71.0,2.0,23.0
1025,2014-05-01 01:00:00,109.0,204.1,110.2,1.2,10.6,3.3,0.0,18.0,755.9,71.0,2.0,23.0
1025,2014-05-01 02:00:00,104.0,170.2,67.1,1.1,40.8,2.0,0.0,18.0,755.9,71.0,2.0,23.0
1025,2014-05-01 03:00:00,99.0,163.9,77.0,1.0,29.6,3.4,0.0,18.0,755.9,71.0,2.0,23.0
1025,2014-05-01 04:00:00,98.0,161.4,59.2,0.1,2.0,2.0,0.0,18.0,755.9,71.0,2.0,23.0
1025,2014-05-01 05:00:00,99.0,133.1,59.2,0.6,52.7,2.0,0.0,16.8,755.8,78.0,1.0,13.0
1025,2014-05-01 06:00:00,92.0,132.1,31.6,0.9,73.5,2.1,0.0,16.8,755.8,78.0,1.0,13.0
1025,2014-05-01 07:00:00,97.0,144.8,34.2,0.9,68.9,2.5,0.0,16.8,755.8,78.0,1.0,13.0
1025,2014-05-01 08:00:00,92.0,139.3,38.0,0.9,68.4,4.0,0.0,19.0,756.9,72.0,2.0,23.0
1025,2014-05-01 09:00:00,104.0,160.8,39.2,0.9,75.2,9.6,0.0,19.0,756.9,72.0,2.0,23.0
1025,2014-05-01 10:00:00,139.0,266.6,62.0,1.1,60.0,14.9,0.0,19.0,756.9,72.0,2.0,23.0
1025,2014-05-01 11:00:00,162.0,284.9,85.0,1.2,55.0,18.0,0.0,24.5,756.1,57.0,4.0,23.0
1025,2014-05-01 12:00:00,172.0,296.3,51.8,1.2,106.0,23.9,0.0,24.5,756.1,57.0,4.0,23.0
1025,2014-05-01 13:00:00,184.0,310.0,41.3,1.2,131.4,29.0,0.0,24.5,756.1,57.0,4.0,23.0
1025,2014-05-01 14:00:00,196.0,310.0,34.6,1.9,161.2,53.4,0.0,26.7,753.9,44.0,5.0,3.0
1025,2014-05-01 15:00:00,199.0,297.7,29.7,1.7,176.8,52.2,0.0,26.7,753.9,44.0,5.0,3.0
