station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1001,2014-05-01 00:00:00,138.0,159.4,56.3,0.9,50.8,17.2,0.0,18.0,755.9,71.0,2.0,23.0
1001,2014-05-01 01:00:00,124.0,163.9,38.7,0.9,51.1,17.9,0.0,18.0,755.9,71.0,2.0,23.0
1001,2014-05-01 02:00:00,127.0,148.4,55.6,1.0,27.2,16.6,0.0,18.0,755.9,71.0,2.0,23.0
1001,2014-05-01 03:00:00,129.0,145.6,65.7,1.0,9.7,16.7,0.0,18.0,755.9,71.0,2.0,23.0
1001,2014-05-01 04:00:00,119.0,119.3,66.9,1.0,2.0,16.5,0.0,18.0,755.9,71.0,2.0,23.0
1001,2014-05-01 05:00:00,127.0,135.1,74.3,0.9,2.0,16.0,0.0,16.8,755.8,78.0,1.0,13.0
1001,2014-05-01 06:00:00,124.0,134.5,71.1,0.9,2.0,15.8,0.0,16.8,755.8,78.0,1.0,13.0
1001,2014-05-01 07:00:00,120.0,139.1,71.5,0.9,2.0,16.0,0.0,16.8,755.8,78.0,1.0,13.0
1001,2014-05-01 08:00:00,123.0,171.6,65.3,0.9,3.8,16.1,0.0,19.0,756.9,72.0,2.0,23.0
1001,2014-05-01 09:00:00,147.0,175.6,57.1,0.9,22.2,19.9,0.0,19.0,756.9,72.0,2.0,23.0
1001,2014-05-01 10:00:00,188.0,207.3,65.8,0.9,37.5,28.8,0.0,19.0,756.9,72.0,2.0,23.0
1001,2014-05-01 11:00:00,212.0,241.0,70.8,0.9,48.1,33.1,0.0,24.5,756.1,57.0,4.0,23.0
1001,2014-05-01 12:00:00,229.0,243.4,60.4,1.0,81.9,39.0,0.0,24.5,756.1,57.0,4.0,23.0
1001,2014-05-01 13:00:00,240.0,244.9,48.8,0.9,124.4,42.8,0.0,24.5,756.1,57.0,4.0,23.0
1001,2014-05-01 14:00:00,240.0,257.9,47.5,1.0,137.1,39.9,0.0,26.7,753.9,44.0,5.0,3.0
1001,2014-05-01 15:00:00,241.0,244.0,33.9,1.3,165.8,45.7,0.0,26.7,753.9,44.0,5.0,3.0
