station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1008,2014-05-01 00:00:00,91.0,162.2,97.0,0.9,58.6,28.6,0.0,18.0,755.9,71.0,2.0,23.0
1008,2014-05-01 01:00:00,102.0,162.3,78.3,0.8,69.3,16.7,0.0,18.0,755.9,71.0,2.0,23.0
1008,2014-05-01 02:00:00,108.0,127.9,58.2,0.7,76.5,19.8,0.0,18.0,755.9,71.0,2.0,23.0
1008,2014-05-01 03:00:00,109.0,169.7,59.5,0.7,67.2,20.1,0.0,18.0,755.9,71.0,2.0,23.0
1008,2014-05-01 04:00:00,116.0,155.4,51.7,0.7,66.9,18.5,0.0,18.0,755.9,71.0,2.0,23.0
1008,2014-05-01 05:00:00,127.0,145.4,45.5,0.7,57.1,18.9,0.0,16.8,755.8,78.0,1.0,13.0
1008,2014-05-01 06:00:00,134.0,154.9,58.5,0.7,36.8,22.2,0.0,16.8,755.8,78.0,1.0,13.0
1008,2014-05-01 07:00:00,136.0,158.6,65.9,0.8,27.0,20.3,0.0,16.8,755.8,78.0,1.0,13.0
1008,2014-05-01 08:00:00,146.0,165.1,70.8,0.8,19.0,16.4,0.0,19.0,756.9,72.0,2.0,23.0
1008,2014-05-01 09:00:00,155.0,165.1,81.7,0.9,18.5,21.2,0.0,19.0,756.9,72.0,2.0,23.0
1008,2014-05-01 10:00:00,159.0,224.0,93.8,1.1,19.1,31.4,0.0,19.0,756.9,72.0,2.0,23.0
1008,2014-05-01 11:00:00,170.0,236.4,71.1,0.9,60.6,42.5,0.0,24.5,756.1,57.0,4.0,23.0
1008,2014-05-01 12:00:00,165.0,199.3,76.9,1.0,74.9,57.4,0.0,24.5,756.1,57.0,4.0,23.0
1008,2014-05-01 13:00:00,158.0,203.6,61.0,0.8,113.8,80.1,0.0,24.5,756.1,57.0,4.0,23.0
1008,2014-05-01 14:00:00,162.0,203.6,58.6,1.0,124.9,52.5,0.0,26.7,753.9,44.0,5.0,3.0
1008,2014-05-01 15:00:00,136.0,140.0,54.7,1.0,134.7,48.1,0.0,26.7,753.9,44.0,5.0,3.0
1008,2014-05-01 16:00:00,159.0,183.8,57.9,1.1,137.3,52.7,0.0,26.7,753.9,44.0,5.0,3.0
1008,2014-05-01 17:00:00,149.0,162.6,80.1,1.3,119.0,56.7,0.0,26.6,753.8,48.0,3.0,2.0
1008,2014-05-01 18:00:00,150.0,162.6,54.3,1.0,141.7,47.7,0.0,26.6,753.8,48.0,3.0,2.0
1008,2014-05-01 19:00:00,102.0,162.6,47.3,0.6,55.3,22.7,0.0,26.6,753.8,48.0,3.0,2.0
1008,2014-05-01 20:00:00,78.0,162.6,56.8,0.6,20.1,13.0,0.0,19.1,756.7,32.0,6.0,4.0
1008,2014-05-01 21:00:00,81.0,162.6,33.5,0.4,46.9,11.4,0.0,19.1,756.7,32.0,6.0,4.0
1008,2014-05-01 22:00:00,50.0,162.6,27.6,0.3,50.2,9.6,0.0,19.1,756.7,32.0,6.0,4.0
1008,2014-05-01 23:00:00,40.0,162.6,24.7,0.3,50.5,11.2,0.0,15.1,759.2,42.0,5.0,4.0
1008,2014-05-02 00:00:00,32.0,162.6,26.9,0.3,46.7,11.2,0.0,15.1,759.2,42.0,5.0,4.0
1008,2014-05-02 01:00:00,226.0,162.6,23.7,0.3,49.4,4.4,0.0,15.1,759.2,42.0,5.0,4.0
1008,2014-05-02 02:00:00,69.0,162.6,21.0,0.2,49.7,4.9,0.0,13.7,759.4,38.0,4.0,24.0
1008,2014-05-02 03:00:00,32.0,162.6,17.7,0.2,50.5,5.5,0.0,13.7,759.4,38.0,4.0,24.0
1008,2014-05-02 04:00:00,26.0,162.6,16.4,0.2,53.8,8.2,0.0,13.7,759.4,38.0,4.0,24.0
1008,2014-05-02 05:00:00,26.0,162.6,16.7,0.2,53.9,10.8,0.0,13.5,760.3,35.0,4.0,24.0
1008,2014-05-02 06:00:00,22.0,162.6,19.5,0.2,54.8,14.2,0.0,13.5,760.3,35.0,4.0,24.0
1008,2014-05-02 07:00:00,11.0,162.6,18.2,0.2,69.5,12.6,0.0,13.5,760.3,35.0,4.0,24.0
1008,2014-05-02 08:00:00,4.0,162.6,32.6,0.1,65.3,4.6,0.0,14.4,762.2,24.0,8.0,4.0
1008,2014-05-02 09:00:00,20.0,162.6,28.6,0.2,62.6,3.8,0.0,14.4,762.2,24.0,8.0,4.0
1008,2014-05-02 10:00:00,35.0,162.6,38.1,0.3,52.8,8.9,0.0,14.4,762.2,24.0,8.0,4.0
1008,2014-05-02 11:00:00,28.0,162.6,34.1,0.2,64.5,9.0,0.0,18.6,763.6,14.0,4.0,24.0
1008,2014-05-02 12:00:00,26.0,162.6,33.8,0.3,65.9,8.8,0.0,18.6,763.6,14.0,4.0,24.0
1008,2014-05-02 13:00:00,28.0,162.6,33.5,0.2,71.1,2.8,0.0,18.6,763.6,14.0,4.0,24.0
1008,2014-05-02 14:00:00,20.0,162.6,29.8,0.2,76.6,2.9,0.0,21.8,761.6,11.0,2.0,3.0
1008,2014-05-02 15:00:00,15.0,162.6,28.1,0.3,80.0,6.0,0.0,21.8,761.6,11.0,2.0,3.0
1008,2014-05-02 16:00:00,6.0,162.6,36.8,0.3,70.7,5.4,0.0,21.8,761.6,11.0,2.0,3.0
1008,2014-05-02 17:00:00,16.0,162.6,31.1,0.2,72.6,8.2,0.0,20.5,762.2,24.0,3.0,24.0
1008,2014-05-02 18:00:00,19.0,162.6,32.8,0.2,69.3,9.9,0.0,20.5,762.2,24.0,3.0,24.0
1008,2014-05-02 19:00:00,18.0,162.6,31.7,0.2,65.8,5.1,0.0,20.5,762.2,24.0,3.0,24.0
1008,2014-05-02 20:00:00,21.0,162.6,41.0,0.2,55.2,8.2,0.0,15.7,763.7,38.0,1.0,14.0
1008,2014-05-02 21:00:00,16.0,162.6,52.4,0.3,43.9,4.1,0.0,15.7,763.7,38.0,1.0,14.0
1008,2014-05-02 22:00:00,20.0,162.6,51.7,0.4,39.3,2.0,0.0,15.7,763.7,38.0,1.0,14.0
1008,2014-05-02 23:00:00,28.0,162.6,83.2,0.7,9.1,6.1,0.0,13.3,763.6,49.0,1.0,2.0
1008,2014-05-03 00:00:00,27.0,162.6,93.5,1.0,2.0,4.2,0.0,13.3,763.6,49.0,1.0,2.0
1008,2014-05-03 01:00:00,39.0,162.6,110.9,1.0,2.0,6.4,0.0,13.3,763.6,49.0,1.0,2.0
1008,2014-05-03 02:00:00,41.0,162.6,103.2,0.8,2.0,7.2,0.0,11.4,762.6,56.0,2.0,23.0
1008,2014-05-03 03:00:00,29.0,162.6,86.2,0.4,2.0,7.2,0.0,11.4,762.6,56.0,2.0,23.0
1008,2014-05-03 04:00:00,39.0,162.6,89.0,0.4,2.0,9.2,0.0,11.4,762.6,56.0,2.0,23.0
1008,2014-05-03 05:00:00,41.0,162.6,96.3,0.6,2.0,13.0,0.0,11.1,761.1,53.0,1.0,23.0
1008,2014-05-03 06:00:00,40.0,162.6,96.3,0.8,2.0,14.8,0.0,11.1,761.1,53.0,1.0,23.0
1008,2014-05-03 07:00:00,46.0,162.6,104.2,0.8,2.0,11.5,0.0,11.1,761.1,53.0,1.0,23.0
1008,2014-05-03 08:00:00,56.0,162.6,104.1,0.9,2.0,13.3,0.0,15.8,760.3,37.0,4.0,23.0
1008,2014-05-03 09:00:00,59.0,162.6,105.8,0.9,2.0,16.3,0.0,15.8,760.3,37.0,4.0,23.0
1008,2014-05-03 10:00:00,47.0,162.6,95.9,0.7,2.0,15.8,0.0,15.8,760.3,37.0,4.0,23.0
1008,2014-05-03 11:00:00,63.0,162.6,87.0,0.7,17.2,24.1,0.0,21.7,757.3,27.0,5.0,3.0
1008,2014-05-03 12:00:00,78.0,162.6,72.0,0.7,43.3,22.3,0.0,21.7,757.3,27.0,5.0,3.0
1008,2014-05-03 13:00:00,51.0,162.6,51.0,0.5,71.5,15.5,0.0,21.7,757.3,27.0,5.0,3.0
