station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,weather,temperature,pressure,humidity,wind_speed,wind_direction
1021,2014-05-01 00:00:00,96.0,151.0,108.7,0.1,65.2,13.0,0.0,18.0,755.9,71.0,2.0,23.0
1021,2014-05-01 01:00:00,101.0,160.5,102.2,0.1,57.9,10.8,0.0,18.0,755.9,71.0,2.0,23.0
1021,2014-05-01 02:00:00,100.0,158.7,106.0,0.2,43.8,8.9,0.0,18.0,755.9,71.0,2.0,23.0
1021,2014-05-01 03:00:00,109.0,159.7,76.0,0.1,56.2,6.1,0.0,18.0,755.9,71.0,2.0,23.0
1021,2014-05-01 04:00:00,113.0,155.3,71.5,0.1,55.8,5.5,0.0,18.0,755.9,71.0,2.0,23.0
1021,2014-05-01 05:00:00,119.0,155.1,71.5,0.3,52.5,3.6,0.0,16.8,755.8,78.0,1.0,13.0
1021,2014-05-01 06:00:00,127.0,163.2,102.7,0.4,19.8,3.7,0.0,16.8,755.8,78.0,1.0,13.0
1021,2014-05-01 07:00:00,135.0,172.5,108.4,0.6,11.3,3.4,0.0,16.8,755.8,78.0,1.0,13.0
1021,2014-05-01 08:00:00,149.0,192.1,113.5,0.4,8.2,3.5,0.0,19.0,756.9,72.0,2.0,23.0
1021,2014-05-01 09:00:00,162.0,199.1,111.9,0.6,9.7,5.4,0.0,19.0,756.9,72.0,2.0,23.0
1021,2014-05-01 10:00:00,180.0,218.9,113.7,0.5,17.7,16.2,0.0,19.0,756.9,72.0,2.0,23.0
1021,2014-05-01 11:00:00,191.0,228.0,114.9,0.5,31.2,26.7,0.0,24.5,756.1,57.0,4.0,23.0
1021,2014-05-01 12:00:00,186.0,209.3,110.5,0.5,53.1,32.3,0.0,24.5,756.1,57.0,4.0,23.0
1021,2014-05-01 13:00:00,189.0,211.2,106.1,0.5,69.6,46.1,0.0,24.5,756.1,57.0,4.0,23.0
1021,2014-05-01 14:00:00,182.0,198.2,102.5,0.5,80.0,45.0,0.0,26.7,753.9,44.0,5.0,3.0
1021,2014-05-01 15:00:00,200.0,198.2,104.3,0.5,91.2,46.5,0.0,26.7,753.9,44.0,5.0,3.0
1021,2014-05-01 16:00:00,183.0,196.7,108.8,0.5,95.2,41.5,0.0,26.7,753.9,44.0,5.0,3.0
1021,2014-05-01 17:00:00,212.0,196.7,103.4,0.6,104.6,36.3,0.0,26.6,753.8,48.0,3.0,2.0
1021,2014-05-01 18:00:00,204.0,204.7,113.5,0.5,98.8,34.1,0.0,26.6,753.8,48.0,3.0,2.0
1021,2014-05-01 19:00:00,196.0,204.7,83.9,0.2,62.0,25.0,0.0,26.6,753.8,48.0,3.0,2.0
1021,2014-05-01 20:00:00,134.0,185.2,65.4,0.1,28.4,4.7,0.0,19.1,756.7,32.0,6.0,4.0
1021,2014-05-01 21:00:00,153.0,164.1,54.2,0.1,41.6,10.2,0.0,19.1,756.7,32.0,6.0,4.0
1021,2014-05-01 22:00:00,92.0,149.4,49.8,0.1,47.0,7.3,0.0,19.1,756.7,32.0,6.0,4.0
1021,2014-05-01 23:00:00,63.0,88.0,47.0,0.1,47.3,5.5,0.0,15.1,759.2,42.0,5.0,4.0
1021,2014-05-02 00:00:00,59.0,88.0,48.1,0.1,41.3,2.9,0.0,15.1,759.2,42.0,5.0,4.0
1021,2014-05-02 01:00:00,49.0,88.0,45.6,0.1,44.3,4.4,0.0,15.1,759.2,42.0,5.0,4.0
1021,2014-05-02 02:00:00,38.0,88.0,43.9,0.1,45.2,4.1,0.0,13.7,759.4,38.0,4.0,24.0
1021,2014-05-02 03:00:00,32.0,88.0,42.9,0.1,44.2,3.7,0.0,13.7,759.4,38.0,4.0,24.0
1021,2014-05-02 04:00:00,33.0,88.0,42.5,0.1,45.7,3.6,0.0,13.7,759.4,38.0,4.0,24.0
1021,2014-05-02 05:00:00,30.0,88.0,43.2,0.1,46.1,3.7,0.0,13.5,760.3,35.0,4.0,24.0
1021,2014-05-02 06:00:00,28.0,88.0,43.8,0.1,46.7,4.3,0.0,13.5,760.3,35.0,4.0,24.0
1021,2014-05-02 07:00:00,26.0,88.0,45.8,0.1,55.0,4.8,0.0,13.5,760.3,35.0,4.0,24.0
1021,2014-05-02 08:00:00,18.0,88.0,46.6,0.1,65.4,4.2,0.0,14.4,762.2,24.0,8.0,4.0
1021,2014-05-02 09:00:00,29.0,88.0,45.6,0.1,58.6,5.1,0.0,14.4,762.2,24.0,8.0,4.0
1021,2014-05-02 10:00:00,40.0,88.0,44.4,0.1,54.9,3.3,0.0,14.4,762.2,24.0,8.0,4.0
1021,2014-05-02 11:00:00,43.0,88.0,46.2,0.1,57.7,3.7,0.0,18.6,763.6,14.0,4.0,24.0
1021,2014-05-02 12:00:00,31.0,88.0,46.9,0.1,61.2,3.9,0.0,18.6,763.6,14.0,4.0,24.0
1021,2014-05-02 13:00:00,35.0,88.0,46.1,0.1,64.7,2.5,0.0,18.6,763.6,14.0,4.0,24.0
1021,2014-05-02 14:00:00,28.0,88.0,43.7,0.1,68.0,2.7,0.0,21.8,761.6,11.0,2.0,3.0
1021,2014-05-02 15:00:00,22.0,88.0,48.1,0.1,66.2,4.3,0.0,21.8,761.6,11.0,2.0,3.0
1021,2014-05-02 16:00:00,20.0,88.0,52.0,0.1,65.7,3.3,0.0,21.8,761.6,11.0,2.0,3.0
1021,2014-05-02 17:00:00,20.0,88.0,40.8,0.1,68.9,2.0,0.0,20.5,762.2,24.0,3.0,24.0
1021,2014-05-02 18:00:00,38.0,88.0,53.0,0.1,58.1,2.6,0.0,20.5,762.2,24.0,3.0,24.0
1021,2014-05-02 19:00:00,29.0,88.0,48.5,0.1,59.6,3.9,0.0,20.5,762.2,24.0,3.0,24.0
1021,2014-05-02 20:00:00,30.0,88.0,44.6,0.1,60.9,4.5,0.0,15.7,763.7,38.0,1.0,14.0
1021,2014-05-02 21:00:00,23.0,88.0,50.8,0.1,51.8,3.5,0.0,15.7,763.7,38.0,1.0,14.0
1021,2014-05-02 22:00:00,23.0,88.0,85.4,0.1,23.3,3.6,0.0,15.7,763.7,38.0,1.0,14.0
1021,2014-05-02 23:00:00,42.0,88.0,108.0,0.1,2.9,3.7,0.0,13.3,763.6,49.0,1.0,2.0
1021,2014-05-03 00:00:00,49.0,88.0,110.2,0.3,2.0,3.1,0.0,13.3,763.6,49.0,1.0,2.0
1021,2014-05-03 01:00:00,60.0,70.9,111.2,0.4,2.0,2.9,0.0,13.3,763.6,49.0,1.0,2.0
1021,2014-05-03 02:00:00,69.0,85.3,110.2,0.4,2.0,2.8,0.0,11.4,762.6,56.0,2.0,23.0
1021,2014-05-03 03:00:00,84.0,91.8,104.4,0.1,2.0,2.7,0.0,11.4,762.6,56.0,2.0,23.0
1021,2014-05-03 04:00:00,65.0,90.7,93.4,0.1,2.0,2.0,0.0,11.4,762.6,56.0,2.0,23.0
1021,2014-05-03 05:00:00,70.0,77.6,95.3,0.1,2.0,2.0,0.0,11.1,761.1,53.0,1.0,23.0
1021,2014-05-03 06:00:00,85.0,102.2,104.3,0.1,2.0,2.3,0.0,11.1,761.1,53.0,1.0,23.0
1021,2014-05-03 07:00:00,90.0,113.7,100.9,0.1,2.0,2.4,0.0,11.1,761.1,53.0,1.0,23.0
1021,2014-05-03 08:00:00,118.0,128.8,95.5,0.1,2.4,2.9,0.0,15.8,760.3,37.0,4.0,23.0
1021,2014-05-03 09:00:00,97.0,123.8,93.7,0.1,4.9,4.4,0.0,15.8,760.3,37.0,4.0,23.0
1021,2014-05-03 10:00:00,95.0,97.6,87.0,0.1,12.0,16.0,0.0,15.8,760.3,37.0,4.0,23.0
1021,2014-05-03 11:00:00,111.0,128.0,88.4,0.1,19.8,21.4,0.0,21.7,757.3,27.0,5.0,3.0
1021,2014-05-03 12:00:00,93.0,107.8,82.5,0.1,32.1,23.1,0.0,21.7,757.3,27.0,5.0,3.0
1021,2014-05-03 13:00:00,98.0,103.8,73.7,0.1,47.6,23.1,0.0,21.7,757.3,27.0,5.0,3.0
1021,2014-05-03 14:00:00,95.0,161.5,65.9,0.1,64.7,15.8,0.0,21.6,756.5,24.0,6.0,23.0
1021,2014-05-03 15:00:00,90.0,216.3,69.7,0.1,60.1,13.0,0.0,21.6,756.5,24.0,6.0,23.0
1021,2014-05-03 16:00:00,64.0,216.3,65.0,0.1,56.6,11.2,0.0,21.6,756.5,24.0,6.0,23.0
1021,2014-05-03 17:00:00,60.0,78.1,43.6,0.1,60.9,8.2,0.0,22.0,756.4,12.0,4.0,24.0
1021,2014-05-03 18:00:00,117.0,152.2,37.9,0.1,71.4,5.0,0.0,22.0,756.4,12.0,4.0,24.0
1021,2014-05-03 19:00:00,160.0,384.9,35.9,0.1,67.7,2.0,0.0,22.0,756.4,12.0,4.0,24.0
1021,2014-05-03 20:00:00,205.0,456.1,33.7,0.1,65.1,2.0,0.0,17.1,760.5,16.0,9.0,24.0
1021,2014-05-03 21:00:00,127.0,320.6,32.5,0.1,63.8,2.0,0.0,17.1,760.5,16.0,9.0,24.0
1021,2014-05-03 22:00:00,65.0,155.2,29.6,0.1,63.7,3.7,0.0,17.1,760.5,16.0,9.0,24.0
1021,2014-05-03 23:00:00,66.0,131.4,28.3,0.1,65.4,3.0,0.0,13.2,763.3,23.0,5.0,24.0
1021,2014-05-04 00:00:00,73.0,119.2,26.8,0.1,66.6,2.0,0.0,13.2,763.3,23.0,5.0,24.0
1021,2014-05-04 01:00:00,58.0,86.8,26.4,0.1,64.3,2.1,0.0,13.2,763.3,23.0,5.0,24.0
1021,2014-05-04 02:00:00,63.0,83.4,26.7,0.1,56.4,2.5,0.0,11.4,763.5,27.0,4.0,24.0
1021,2014-05-04 03:00:00,45.0,47.7,28.5,0.1,47.5,2.3,0.0,11.4,763.5,27.0,4.0,24.0
1021,2014-05-04 04:00:00,36.0,47.7,27.0,0.1,53.7,2.0,0.0,11.4,763.5,27.0,4.0,24.0
1021,2014-05-04 05:00:00,36.0,47.7,27.0,0.1,69.7,2.0,0.0,9.8,763.6,28.0,3.0,24.0
1021,2014-05-04 06:00:00,39.0,47.7,25.3,0.1,63.3,2.7,0.0,9.8,763.6,28.0,3.0,24.0
1021,2014-05-04 07:00:00,41.0,47.7,24.0,0.1,64.4,2.2,0.0,9.8,763.6,28.0,3.0,24.0
1021,2014-05-04 08:00:00,38.0,47.7,30.0,0.1,59.3,2.0,0.0,13.0,763.3,18.0,3.0,24.0
1021,2014-05-04 09:00:00,44.0,47.7,27.4,0.1,61.9,2.0,0.0,13.0,763.3,18.0,3.0,24.0
1021,2014-05-04 10:00:00,40.0,47.7,25.0,0.1,64.5,3.1,0.0,13.0,763.3,18.0,3.0,24.0
1021,2014-05-04 11:00:00,40.0,47.7,27.2,0.1,62.2,2.4,0.0,16.1,763.0,8.0,9.0,24.0
1021,2014-05-04 12:00:00,40.0,47.7,27.2,0.1,62.2,2.4,0.0,16.1,763.0,8.0,9.0,24.0
1021,2014-05-04 13:00:00,11.0,47.7,8.7,0.4,103.9,2.0,0.0,16.1,763.0,8.0,9.0,24.0
1021,2014-05-04 14:00:00,22.0,47.7,10.0,0.4,102.2,2.0,0.0,17.8,762.9,8.0,8.0,4.0
1021,2014-05-04 15:00:00,19.0,47.7,8.3,0.4,100.9,2.0,0.0,17.8,762.9,8.0,8.0,4.0
1021,2014-05-04 16:00:00,13.0,47.7,8.8,0.4,96.1,2.0,0.0,17.8,762.9,8.0,8.0,4.0
